"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
      "Hz"  "Mag (dB)"       "deg"
135.131836,      91.454,    -45.6194
135.498047,      91.483,    -46.4197
135.864258,      91.504,    -47.2275
136.230469,      91.525,    -48.0353
 136.59668,      91.553,    -48.8698
136.962891,      91.589,    -49.7708
137.329102,      91.628,    -50.7686
137.695312,      91.665,    -51.8682
138.061523,      91.692,    -53.0472
138.427734,      91.705,    -54.2616
138.793945,      91.702,    -55.4548
139.160156,      91.683,    -56.5693
139.526367,      91.654,    -57.5576
139.892578,       91.62,    -58.3944
140.258789,       91.59,    -59.0863
   140.625,      91.571,    -59.6705
140.991211,      91.563,    -60.2036
141.357422,      91.563,    -60.7428
141.723633,      91.565,    -61.3273
142.089844,       91.56,    -61.9707
142.456055,      91.541,    -62.6621
142.822266,      91.501,    -63.3719
143.188477,      91.436,    -64.0552
143.554688,      91.345,    -64.6517
143.920898,       91.23,    -65.0891
144.287109,      91.097,    -65.2942
 144.65332,      90.963,    -65.2158
145.019531,      90.847,    -64.8505
145.385742,      90.773,    -64.2578
145.751953,      90.758,    -63.5547
146.118164,      90.811,    -62.8877
146.484375,      90.926,    -62.3987
146.850586,      91.092,    -62.1963
147.216797,      91.291,    -62.3486
147.583008,      91.508,    -62.8885
147.949219,      91.726,    -63.8248
 148.31543,      91.933,    -65.1478
148.681641,      92.115,    -66.8292
149.047852,      92.262,    -68.8175
149.414062,      92.364,    -71.0378
149.780273,      92.417,    -73.3994
150.146484,       92.42,    -75.8069
150.512695,      92.374,     -78.175
150.878906,      92.284,    -80.4379
151.245117,      92.156,    -82.5508
151.611328,      91.993,    -84.4855
151.977539,      91.799,    -86.2213
 152.34375,      91.577,    -87.7365
152.709961,       91.33,    -89.0034
153.076172,      91.062,    -89.9915
153.442383,      90.779,    -90.6736
153.808594,      90.489,    -91.0363
154.174805,      90.205,    -91.0874
154.541016,      89.937,    -90.8582
154.907227,      89.699,    -90.3997
155.273438,      89.498,    -89.7756
155.639648,      89.341,    -89.0542
156.005859,      89.231,     -88.303
 156.37207,      89.164,    -87.5848
156.738281,      89.138,    -86.9542
157.104492,      89.144,    -86.4525
157.470703,      89.174,    -86.1019
157.836914,      89.219,    -85.9061
158.203125,      89.274,    -85.8556
158.569336,      89.335,    -85.9392
158.935547,      89.399,    -86.1555
159.301758,      89.465,    -86.5138
159.667969,      89.527,    -87.0271
 160.03418,      89.579,    -87.6978
160.400391,      89.614,    -88.5065
160.766602,      89.628,    -89.4124
161.132812,       89.62,    -90.3651
161.499023,      89.592,    -91.3219
161.865234,       89.55,    -92.2601
162.231445,      89.497,    -93.1779
162.597656,      89.436,    -94.0853
162.963867,      89.368,    -94.9912
163.330078,      89.291,    -95.8937
163.696289,      89.203,    -96.7787
  164.0625,      89.104,    -97.6243
164.428711,      88.995,    -98.4064
164.794922,      88.877,     -99.101
165.161133,      88.753,     -99.686
165.527344,      88.625,   -100.1433
165.893555,        88.5,   -100.4653
166.259766,      88.384,   -100.6605
166.625977,      88.281,   -100.7562
166.992188,      88.196,   -100.7936
167.358398,      88.129,    -100.817
167.724609,      88.078,   -100.8636
 168.09082,      88.038,    -100.959
168.457031,      88.006,   -101.1198
168.823242,      87.979,   -101.3596
169.189453,      87.952,   -101.6919
169.555664,      87.922,   -102.1271
169.921875,      87.882,   -102.6671
170.288086,      87.827,   -103.2999
170.654297,      87.753,   -104.0001
171.020508,      87.657,   -104.7344
171.386719,      87.538,   -105.4672
 171.75293,      87.395,   -106.1641
172.119141,      87.228,   -106.7908
172.485352,      87.038,   -107.3108
172.851562,      86.827,   -107.6846
173.217773,      86.597,   -107.8724
173.583984,      86.353,   -107.8422
173.950195,      86.103,   -107.5768
174.316406,      85.855,   -107.0796
174.682617,      85.619,   -106.3738
175.048828,      85.403,   -105.4968
175.415039,      85.212,   -104.4932
 175.78125,      85.049,   -103.4054
176.147461,      84.915,   -102.2699
176.513672,      84.808,   -101.1134
176.879883,      84.728,    -99.9542
177.246094,      84.673,    -98.8047
177.612305,      84.641,    -97.6752
177.978516,      84.632,    -96.5775
178.344727,      84.645,    -95.5259
178.710938,       84.68,    -94.5364
179.077148,      84.735,    -93.6252
179.443359,      84.807,     -92.806
 179.80957,      84.894,    -92.0876
180.175781,      84.994,    -91.4751
180.541992,      85.103,    -90.9689
180.908203,       85.22,    -90.5674
181.274414,      85.344,    -90.2675
181.640625,      85.471,    -90.0652
182.006836,      85.602,    -89.9568
182.373047,      85.735,    -89.9395
182.739258,      85.868,    -90.0114
183.105469,        86.0,    -90.1718
 183.47168,      86.128,    -90.4207
183.837891,      86.252,    -90.7582
184.204102,      86.368,    -91.1831
184.570312,      86.473,    -91.6907
184.936523,      86.566,    -92.2715
185.302734,      86.644,    -92.9108
185.668945,      86.706,    -93.5906
186.035156,      86.752,    -94.2924
186.401367,      86.782,    -95.0005
186.767578,      86.797,    -95.7036
187.133789,      86.798,    -96.3939
     187.5,      86.786,    -97.0635
187.866211,       86.76,    -97.7028
188.232422,      86.722,       -98.3
188.598633,      86.674,    -98.8461
188.964844,      86.619,    -99.3378
189.331055,      86.558,    -99.7808
189.697266,      86.493,    -100.186
190.063477,      86.424,   -100.5631
190.429688,      86.349,   -100.9117
190.795898,      86.265,   -101.2184
191.162109,      86.171,   -101.4584
 191.52832,      86.069,    -101.604
191.894531,      85.961,   -101.6331
192.260742,      85.852,    -101.535
192.626953,      85.748,   -101.3116
192.993164,      85.652,   -100.9745
193.359375,      85.569,   -100.5408
193.725586,      85.503,   -100.0323
194.091797,      85.455,    -99.4755
194.458008,      85.427,    -98.9004
194.824219,       85.42,    -98.3403
 195.19043,      85.432,    -97.8264
195.556641,      85.458,    -97.3829
195.922852,      85.495,    -97.0223
196.289062,      85.539,    -96.7461
196.655273,      85.586,    -96.5464
197.021484,      85.635,    -96.4114
197.387695,      85.683,    -96.3285
197.753906,      85.732,    -96.2848
198.120117,      85.778,    -96.2657
198.486328,      85.822,    -96.2524
198.852539,      85.863,    -96.2206
 199.21875,      85.903,    -96.1434
199.584961,      85.946,    -95.9969
199.951172,      85.996,     -95.767
